date,btl_rating,tln_rating,alp_rating,problem_1,problem_2,problem_3,chance_1,chance_2,chance_3,longitude,latitude,station_name,climate_id,year,month,day,data_quality,max_temp_c,min_temp_c,mean_temp_c,heat_deg_day_c,cool_deg_day_c,total_rain_mm,total_snow_cm,total_precip_mm,snow_on_ground_cm,dir_of_max_gust_10s_deg,spd_of_max_gust_kmh
2019-07-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,6,,17.1,7.2,12.2,5.8,0,,,,,26,32
2019-07-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,7,,18,5.9,12,6,0,,,,,26,39
2019-07-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,8,,19.7,6.2,12.9,5.1,0,,,,,25,32
2019-07-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,9,,22.6,2.8,12.7,5.3,0,,,,,26,32
2019-07-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,10,,18,8.2,13.1,4.9,0,,,,,25,48
2019-07-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,11,,19.7,7.8,13.8,4.2,0,,,,,26,34
2019-07-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,12,,22,6.8,14.4,3.6,0,,,,,25,33
2019-07-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,13,,23.1,5.9,14.5,3.5,0,,,,,26,42
2019-07-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,14,,15.6,6.9,11.3,6.7,0,,,,,26,40
2019-07-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,15,,19.6,7.1,13.4,4.6,0,,,,,25,35
2019-07-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,16,,20.4,8.1,14.3,3.7,0,,,,,23,34
2019-07-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,17,,12.9,7.2,10.1,7.9,0,,,,,24,35
2019-07-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,18,,11.8,4.1,7.9,10.1,0,,,,,25,59
2019-07-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,19,,7.7,3.1,5.4,12.6,0,,,,,25,35
2019-07-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,20,,16.3,3.6,10,8,0,,,,,,
2019-07-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,21,,23.5,4.4,14,4,0,,,,,25,35
2019-07-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,22,,26.7,4.3,15.5,2.5,0,,,,,24,31
2019-07-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,23,,28,7.9,17.9,0.1,0,,,,,27,40
2019-07-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,24,,14.2,6.9,10.5,7.5,0,,,,,23,64
2019-07-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,25,,17.6,6.3,12,6,0,,,,,26,42
2019-07-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,26,,25.3,4.6,14.9,3.1,0,,,,,26,47
2019-07-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,27,,18,8.5,13.2,4.8,0,,,,,25,71
2019-07-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,28,,20.7,5.3,13,5,0,,,,,26,36
2019-07-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,29,,22.6,3.4,13,5,0,,,,,24,34
2019-07-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,30,,22.8,5.2,14,4,0,,,,,26,49
2019-07-31,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,7,31,,24.3,5,14.7,3.3,0,,,,,27,32
2019-08-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,1,,25.1,5.2,15.2,2.8,0,,,,,25,41
2019-08-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,2,,25.9,5,15.4,2.6,0,,,,,25,54
2019-08-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,3,,19,6.4,12.7,5.3,0,,,,,25,34
2019-08-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,4,,23.9,1.2,12.5,5.5,0,,,,,25,32
2019-08-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,5,,24.9,3.1,14,4,0,,,,,25,43
2019-08-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,6,,24.8,6.9,15.9,2.1,0,,,,,26,77
2019-08-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,7,,25.6,8.2,16.9,1.1,0,,,,,25,32
2019-08-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,8,,27.9,7.6,17.8,0.2,0,,,,,25,36
2019-08-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,9,,27.8,5.5,16.6,1.4,0,,,,,6,38
2019-08-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,10,,21.9,8.5,15.2,2.8,0,,,,,5,35
2019-08-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,11,,19,9.4,14.2,3.8,0,,,,,26,31
2019-08-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,12,,16.4,9,12.7,5.3,0,,,,,,
2019-08-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,13,,21.6,8.3,14.9,3.1,0,,,,,23,37
2019-08-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,14,,20.8,7.3,14.1,3.9,0,,,,,25,50
2019-08-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,15,,16.4,3.6,10,8,0,,,,,,
2019-08-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,16,,17.1,5.8,11.4,6.6,0,,,,,6,42
2019-08-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,17,,15.7,3.1,9.4,8.6,0,,,,,26,34
2019-08-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,18,,22.2,7,14.6,3.4,0,,,,,25,40
2019-08-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,19,,22.6,5.2,13.9,4.1,0,,,,,24,39
2019-08-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,20,,26.5,2.2,14.3,3.7,0,,,,,,
2019-08-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,21,,26.2,5.6,15.9,2.1,0,,,,,27,59
2019-08-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,22,,21.6,7.5,14.5,3.5,0,,,,,25,34
2019-08-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,23,,13.5,2,7.7,10.3,0,,,,,27,42
2019-08-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,24,,18.6,6.6,12.6,5.4,0,,,,,25,41
2019-08-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,25,,17.5,3.5,10.5,7.5,0,,,,,26,37
2019-08-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,26,,16.5,4.2,10.4,7.6,0,,,,,25,37
2019-08-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,27,,20.6,-1.9,9.3,8.7,0,,,,,25,43
2019-08-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,28,,22.7,7.5,15.1,2.9,0,,,,,24,41
2019-08-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,29,,24.9,3.3,14.1,3.9,0,,,,,28,35
2019-08-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,30,,23.3,5.8,14.6,3.4,0,,,,,25,35
2019-08-31,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,8,31,,12.1,5.8,9,9,0,,,,,,
2019-09-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,1,,18.9,8.2,13.6,4.4,0,,,,,,
2019-09-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,2,,20.5,7.5,14,4,0,,,,,25,35
2019-09-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,3,,22.9,2,12.4,5.6,0,,,,,25,38
2019-09-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,4,,20.1,6.9,13.5,4.5,0,,,,,25,35
2019-09-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,5,,23.4,5.9,14.6,3.4,0,,,,,27,33
2019-09-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,6,,18.5,5.3,11.9,6.1,0,,,,,,
2019-09-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,7,,23.6,2.9,13.2,4.8,0,,,,,,
2019-09-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,8,,17.4,5.1,11.2,6.8,0,,,,,3,38
2019-09-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,9,,12.5,5.8,9.1,8.9,0,,,,,6,35
2019-09-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,10,,10.8,4.1,7.4,10.6,0,,,,,8,32
2019-09-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,11,,14.1,4.4,9.3,8.7,0,,,,,25,34
2019-09-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,12,,12.8,6.6,9.7,8.3,0,,,,,26,33
2019-09-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,13,,12.6,6.1,9.3,8.7,0,,,,,28,36
2019-09-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,14,,14.1,5.9,10,8,0,,,,,26,47
2019-09-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,15,,10.6,6.5,8.6,9.4,0,,,,,26,31
2019-09-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,16,,9.6,5.9,7.8,10.2,0,,,,,27,36
2019-09-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,17,,11.5,4.8,8.1,9.9,0,,,,,,
2019-09-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,18,,13.5,2.2,7.9,10.1,0,,,,,,
2019-09-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,19,,15.4,-2,6.7,11.3,0,,,,,25,40
2019-09-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,20,,14.3,3.4,8.8,9.2,0,,,,,24,36
2019-09-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,21,,14.2,2.1,8.1,9.9,0,,,,,26,37
2019-09-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,22,,13.7,6,9.9,8.1,0,,,,,25,36
2019-09-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,23,,10,4.7,7.3,10.7,0,,,,,24,52
2019-09-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,24,,8,2.7,5.4,12.6,0,,,,,23,57
2019-09-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,25,,8.3,2.1,5.2,12.8,0,,,,,24,42
2019-09-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,26,,,,,,,,,,,,
2019-09-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,27,,3.7,-3.9,-0.1,18.1,0,,,,,6,35
2019-09-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,28,,0.2,-4.5,-2.1,20.1,0,,,,,7,41
2019-09-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,29,,-0.9,-5,-3,21,0,,,,,8,38
2019-09-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,9,30,,4.5,-5.4,-0.4,18.4,0,,,,,25,31
2019-10-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,1,,6.7,-5.7,0.5,17.5,0,,,,,25,33
2019-10-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,2,,3.6,-1.3,1.2,16.8,0,,,,,26,34
2019-10-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,3,,3.9,0.4,2.1,15.9,0,,,,,27,35
2019-10-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,4,,4.8,-1,1.9,16.1,0,,,,,24,34
2019-10-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,5,,4.5,-0.1,2.2,15.8,0,,,,,27,51
2019-10-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,6,,9.3,0.8,5.1,12.9,0,,,,,25,40
2019-10-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,7,,7.7,-0.4,3.6,14.4,0,,,,,28,60
2019-10-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,8,,3.4,-10.2,-3.4,21.4,0,,,,11,11,36
2019-10-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,9,,-0.6,-16.5,-8.5,26.5,0,,,,6,,
2019-10-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,10,,0.9,-17.3,-8.2,26.2,0,,,,5,25,33
2019-10-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,11,,1.6,-9.2,-3.8,21.8,0,,,,4,26,40
2019-10-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,12,,3,-7.1,-2,20,0,,,,3,26,39
2019-10-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,13,,1.6,-1.8,-0.1,18.1,0,,,,2,26,33
2019-10-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,14,,3.2,-5.2,-1,19,0,,,,4,26,34
2019-10-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,15,,2.9,-7.2,-2.1,20.1,0,,,,3,25,49
2019-10-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,16,,5.9,0.1,3,15,0,,,,,26,46
2019-10-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,17,,6.1,0.2,3.1,14.9,0,,,,,25,39
2019-10-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,18,,3.9,-1.2,1.3,16.7,0,,,,,26,40
2019-10-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,19,,1.7,-5.4,-1.9,19.9,0,,,,3,27,35
2019-10-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,20,,-0.2,-8.1,-4.2,22.2,0,,,,3,26,31
2019-10-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,21,,1.5,-2.6,-0.6,18.6,0,,,,3,25,43
2019-10-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,22,,1.2,-1.5,-0.1,18.1,0,,,,1,28,50
2019-10-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,23,,4.6,-4.1,0.3,17.7,0,,,,2,,
2019-10-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,24,,-0.6,-3.6,-2.1,20.1,0,,,,,26,54
2019-10-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,25,,2.2,-3.2,-0.5,18.5,0,,,,5,24,55
2019-10-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,26,,-0.9,-8.4,-4.7,22.7,0,,,,3,,
2019-10-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,27,,-1.5,-12.4,-7,25,0,,,,3,,
2019-10-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,28,,-4.9,-19.6,-12.2,30.2,0,,,,4,8,37
2019-10-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,29,,-7.6,-24,-15.8,33.8,0,,,,5,27,36
2019-10-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,30,,-5.4,-14.3,-9.8,27.8,0,,,,6,27,54
2019-10-31,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,10,31,,-4.8,-9.9,-7.4,25.4,0,,,,5,26,49
2019-11-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,1,,-3.3,-15.9,-9.6,27.6,0,,,,6,25,46
2019-11-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,2,,-3,-5.7,-4.4,22.4,0,,,,7,26,48
2019-11-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,3,,-0.3,-4.3,-2.3,20.3,0,,,,9,,
2019-11-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,4,,-0.2,-2.8,-1.5,19.5,0,,,,14,27,44
2019-11-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,5,,-0.4,-10.3,-5.3,23.3,0,,,,16,7,44
2019-11-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,6,,-5.4,-18.4,-11.9,29.9,0,,,,27,26,37
2019-11-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,7,,-4.2,-16.4,-10.3,28.3,0,,,,22,26,54
2019-11-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,8,,-1.3,-5.6,-3.4,21.4,0,,,,24,27,56
2019-11-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,9,,0.5,-7.2,-3.4,21.4,0,,,,30,25,35
2019-11-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,10,,-7.2,-20.9,-14,32,0,,,,37,8,46
2019-11-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,11,,-8.4,-23.6,-16,34,0,,,,46,26,55
2019-11-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,12,,-5.2,-10.6,-7.9,25.9,0,,,,42,27,53
2019-11-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,13,,-3.4,-7.4,-5.4,23.4,0,,,,40,26,38
2019-11-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,14,,-2.7,-5.6,-4.1,22.1,0,,,,38,27,43
2019-11-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,15,,-2.1,-4.9,-3.5,21.5,0,,,,37,27,53
2019-11-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,16,,-1.4,-3.1,-2.3,20.3,0,,,,39,25,48
2019-11-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,17,,0.3,-1.9,-0.8,18.8,0,,,,44,26,51
2019-11-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,18,,1.2,-2.3,-0.5,18.5,0,,,,47,23,52
2019-11-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,19,,1.2,-5.2,-2,20,0,,,,48,,
2019-11-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,20,,-5.2,-16.4,-10.8,28.8,0,,,,45,,
2019-11-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,21,,-5.7,-18.4,-12.1,30.1,0,,,,43,,
2019-11-22,low,low,low,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,22,,-8.6,-11.1,-9.8,27.8,0,,,,43,27,58
2019-11-23,low,low,low,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,23,,-3.5,-8.9,-6.2,24.2,0,,,,44,26,48
2019-11-24,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,24,,-1.3,-6.2,-3.8,21.8,0,,,,57,23,55
2019-11-25,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,25,,-5.3,-13,-9.2,27.2,0,,,,54,,
2019-11-26,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,26,,-9.1,-19.8,-14.5,32.5,0,,,,52,,
2019-11-27,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,27,,-12.2,-17.7,-15,33,0,,,,51,6,47
2019-11-28,low,low,moderate,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,28,,-11.6,-24.6,-18.1,36.1,0,,,,49,8,49
2019-11-29,low,low,low,wind-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,29,,-12.8,-27.3,-20.1,38.1,0,,,,48,,
2019-11-30,low,low,low,wind-slab,,,Unlikely,,,-116.34,51.44,YOHO PARK,11790J1,2019,11,30,,-11.4,-24,-17.7,35.7,0,,,,48,26,37
2019-12-01,low,low,low,wind-slab,,,Unlikely,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,1,,-9.4,-16.8,-13.1,31.1,0,,,,48,26,47
2019-12-02,low,low,low,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,2,,-7.7,-11.5,-9.6,27.6,0,,,,48,26,45
2019-12-03,low,low,moderate,wind-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,3,,-1.9,-8,-4.9,22.9,0,,,,54,28,43
2019-12-04,low,moderate,considerable,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,4,,0.5,-7.6,-3.5,21.5,0,,,,62,26,43
2019-12-05,low,moderate,considerable,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,5,,-7.6,-18,-12.8,30.8,0,,,,64,27,35
2019-12-06,low,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,6,,-2.6,-12.1,-7.3,25.3,0,,,,66,26,43
2019-12-07,low,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,7,,1.8,-7.2,-2.7,20.7,0,,,,78,25,38
2019-12-08,low,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,8,,-6.7,-16.1,-11.4,29.4,0,,,,86,7,40
2019-12-09,low,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,9,,-10,-20.7,-15.3,33.3,0,,,,78,24,35
2019-12-10,low,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,10,,-8.3,-12.3,-10.3,28.3,0,,,,75,27,45
2019-12-11,low,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,11,,-4.6,-9.4,-7,25,0,,,,73,26,41
2019-12-12,low,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,12,,-3.9,-7.5,-5.7,23.7,0,,,,69,26,42
2019-12-13,low,moderate,moderate,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,13,,-3,-7.2,-5.1,23.1,0,,,,73,,
2019-12-14,moderate,moderate,moderate,storm-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,14,,-4.6,-9,-6.8,24.8,0,,,,73,,
2019-12-15,moderate,moderate,moderate,storm-slab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,15,,-6.3,-11,-8.7,26.7,0,,,,70,24,31
2019-12-16,low,moderate,moderate,persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,16,,-9.6,-14.9,-12.3,30.3,0,,,,69,25,52
2019-12-17,low,moderate,moderate,persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,17,,-5.7,-10.5,-8.1,26.1,0,,,,75,26,61
2019-12-18,low,moderate,moderate,persistent-slab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2019,12,18,,-4.5,-6.9,-5.7,23.7,0,,,,74,26,51
2019-12-19,low,moderate,moderate,wind-slab,persistent-slab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2019,12,19,,-5.5,-8.3,-6.9,24.9,0,,,,70,26,42
2019-12-20,high,high,high,storm-slab,persistent-slab,,likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2019,12,20,,-2.8,-7.2,-5,23,0,,,,73,26,32
2019-12-21,high,high,high,storm-slab,persistent-slab,,likely,likely,,-116.34,51.44,YOHO PARK,11790J1,2019,12,21,,-0.3,-3.3,-1.8,19.8,0,,,,94,24,43
2019-12-22,high,high,high,storm-slab,persistent-slab,,likely,likely,,-116.34,51.44,YOHO PARK,11790J1,2019,12,22,,-3.2,-11.7,-7.4,25.4,0,,,,101,,
2019-12-23,considerable,considerable,high,storm-slab,persistent-slab,,likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2019,12,23,,-6.1,-14.9,-10.5,28.5,0,,,,97,,
2019-12-24,considerable,considerable,considerable,storm-slab,persistent-slab,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2019,12,24,,-7.3,-18.1,-12.7,30.7,0,,,,92,,
